4.167697486456137135e+00,7.102705754153403461e+01,8.076642175585706518e-01
5.251641208378397818e-02,7.180025908389019662e+01,7.328528050556837314e-01
7.854909091477392025e+00,7.325007019628978355e+01,7.337934637368649371e-01
6.726222523591184554e+00,7.478192751898021129e+01,7.705609426443241761e-01
2.706676834436754220e+00,6.976950569653664047e+01,7.993976254696835149e-01
6.575689115553072561e+00,6.917839156327235628e+01,7.761813354009929888e-01
7.601027422567677050e+00,7.386059720355079605e+01,8.001110304029563913e-01
9.214140361994035189e+00,6.947500424753881987e+01,7.717273013847910645e-01
6.160192870605316173e+00,6.917356171544717824e+01,7.781613588420475125e-01
6.452209134524230727e+00,7.296601345603508548e+01,8.061207333692599342e-01
9.788106191155796054e+00,7.486413693572740158e+01,7.869342275903978834e-01
3.673233522699250297e+00,7.402135532703837839e+01,7.897347311816076409e-01
4.615870541703801955e+00,7.096425199993143451e+01,7.334122183852620491e-01
1.092301285350789541e+01,7.278391859482155724e+01,8.054251518850783498e-01
5.117998463647643881e+00,6.934326497470364359e+01,7.528146147169694213e-01
1.063957019774453983e+01,7.170641530360433080e+01,7.330974512572576707e-01
1.066623702769851789e+01,7.041673818160268183e+01,7.923024714925488432e-01
4.196212594923248496e+00,7.382557902470222189e+01,7.936893187846276732e-01
1.130991725900012845e+00,7.239248686399936616e+01,7.351181373155859511e-01
1.423934095962220869e+00,7.113199682758508402e+01,8.073240810969964931e-01
9.387379049743849180e+00,7.341683188080739342e+01,7.344537818448255706e-01
5.023554929886294929e+00,7.028739227037080184e+01,7.384387731844843650e-01
1.002748851085032200e+00,7.078317355916105669e+01,7.349772761202555404e-01
1.273718833203322198e+01,7.244929970113236095e+01,7.383422901482576961e-01
3.650082363151673448e+00,7.099231461439205759e+01,8.071436548745274386e-01
1.183751406940342221e+01,7.059836055597315863e+01,7.812096901840988039e-01
2.867876649529464750e+00,6.892036345349933413e+01,7.760326007731588316e-01
8.596555314457335228e+00,7.082441414535114177e+01,8.029437248388073822e-01
9.975945638129681825e+00,7.446854210374623051e+01,7.938291024814256858e-01
9.621251236966465115e+00,7.053267151409673374e+01,7.412067759963374414e-01
1.252707925160507330e+01,7.127940575029111869e+01,7.817587001936341373e-01
9.151116070488942711e+00,7.263834638623507090e+01,7.319579099839653713e-01
1.212329577557209603e+01,7.296619854939508798e+01,7.340582960952630742e-01
2.311509938929591890e+00,7.409236199662291256e+01,7.588371120009682613e-01
8.309944216282595164e+00,7.383069166650814452e+01,7.998522352691721515e-01
2.742817031150722062e+00,7.347617276260069730e+01,7.952309720147909822e-01
8.550830977961368262e+00,7.425706464625045555e+01,7.947010931734059813e-01
2.759395209840842078e+00,7.241823292296453474e+01,8.058221446863919057e-01
3.593101860720729901e-01,6.940622877218743270e+01,7.892011668503655653e-01
1.189926251255013945e+01,7.397978399119494952e+01,7.373678409908961395e-01
5.061823620944936764e+00,6.937423818981378076e+01,7.541457207302317833e-01
1.345252709106781097e+01,7.386712386997905355e+01,7.485344497027337507e-01
4.441904444806217711e+00,7.021012522046601134e+01,7.991281607606761650e-01
4.778186295369358128e+00,7.016918478503221479e+01,8.007567497404692869e-01
8.436374151872861660e+00,7.435709207308411806e+01,7.925529978547372068e-01
5.529030723855262508e+00,7.450384260637528655e+01,7.733250539096354625e-01
1.534658005642920986e-01,7.063212835716257132e+01,8.041682929226872112e-01
1.058040584420972330e+01,7.314154501493212024e+01,8.043938323477142216e-01
4.542839848190477703e+00,7.129007643069510891e+01,7.335135386629039189e-01
9.224196329489883772e-02,7.083915417606463905e+01,7.355760737916071657e-01
6.626328932887428635e+00,6.997894348828543798e+01,7.443310943810980129e-01
1.109637697864520156e+00,6.958603407861241408e+01,7.465981284168287102e-01
4.998953197298485307e+00,7.284066779182319351e+01,7.360829429131677815e-01
4.897601549626696027e+00,7.418387582083063592e+01,7.856200990128014983e-01
7.860670101379623631e+00,7.158528457001241918e+01,8.068630312304005958e-01
2.991955969249455283e+00,7.378825903389284235e+01,7.904912157535282091e-01
1.353303335084021564e+00,7.081966583111616842e+01,7.356710447401135777e-01
4.148996665454022903e+00,7.145936958020794805e+01,8.071512614714638767e-01
1.397753293644353745e+00,7.387463774841725694e+01,7.566252684167529274e-01
9.736988615922269830e+00,7.002672082261574360e+01,7.870071684942652190e-01
4.815768536947184764e+00,7.217359598932054610e+01,8.063794872515146483e-01
6.405436460238661311e+00,7.341792126890493364e+01,8.005322626503703631e-01
6.394692869711473548e+00,7.320768583825662290e+01,7.374280682716382040e-01
1.380885550706283160e+00,7.235051615955974569e+01,7.362239486894354146e-01
1.245882846366672325e+01,7.510063834225249479e+01,7.558713044299743000e-01
1.315450895476907434e+01,7.271721776860823638e+01,7.845425586655541128e-01
8.139023520726144767e+00,7.001954132927205876e+01,7.926401231075057563e-01
1.082453222286774697e+01,7.516931645055213096e+01,7.630182586100243691e-01
8.172848034653769078e-01,7.111625788581086738e+01,7.351292714394450645e-01
1.299648439496868768e+01,7.150258573485342595e+01,7.677544175942718763e-01
6.512920624645941459e+00,7.027549854425906517e+01,7.989630833351566430e-01
1.050087831679285166e+01,7.033108661350850355e+01,7.493157754948607252e-01
1.144658002261608232e+01,7.036721716247805603e+01,7.777220390621426560e-01
9.838895583383258980e+00,6.989005296734390527e+01,7.579470008120354763e-01
4.650522339990014409e+00,7.305156081168752280e+01,7.383937056657016162e-01
7.988885853550002913e+00,7.338862404972834952e+01,7.369784971100035165e-01
8.723636029486842247e+00,7.488111571545741185e+01,7.721727185545095296e-01
6.373653273306628009e+00,7.389679952269739260e+01,7.940287940164717506e-01
6.318833197957905767e+00,7.428149112419120570e+01,7.532544434481285300e-01
7.989673910951164970e+00,6.957012087247805709e+01,7.809690586818749392e-01
3.016828895129899379e+00,7.189876210594665906e+01,8.077737847676298433e-01
5.348263688610932931e+00,7.009246315748977452e+01,7.973681627574609188e-01
6.405196512652963747e+00,7.314996611684941286e+01,7.373575699130467953e-01
1.062773599321899098e+01,7.005829013514104986e+01,7.591457136221169133e-01
3.940289158381932832e+00,7.042476601186919538e+01,7.386443717352719762e-01
4.497526692097889800e+00,7.007752724653990128e+01,7.421891635846978863e-01
1.289987318015634976e+01,7.494274413338185070e+01,7.564186472915579440e-01
3.232909238352898451e-01,6.961181240914656598e+01,7.918523649545750054e-01
4.746773753749189417e+00,6.924822128525251230e+01,7.623685351006999067e-01
4.862484759174724225e+00,6.920078095683425090e+01,7.648339607855849653e-01
8.920601376397090831e+00,7.085564742020456208e+01,7.383033951459704314e-01
1.179412090246140821e+01,7.298830786478197297e+01,7.998851774438670015e-01
7.263958984888601478e+00,7.093598400642821389e+01,7.364449692210177645e-01
6.883300296324019740e+00,7.069724884342302573e+01,8.020344802251437866e-01
1.139975610075445545e+01,7.064466531727254051e+01,7.501649829584868812e-01
2.508350021253404449e+00,6.937087197726270915e+01,7.529470639448465619e-01
6.568773117643143422e+00,7.139746140243346417e+01,7.341957773939281617e-01
1.715137453008290347e+00,7.200417960772115578e+01,7.358391928293872564e-01
2.658928032442257283e+00,7.173030222578195492e+01,7.347678698406505671e-01
9.904920639944009508e+00,7.495354253622764418e+01,7.620419716074482430e-01
5.827490561042811379e+00,7.214842555548241876e+01,8.056451712288388300e-01
1.246785568767375452e+01,7.167937016273350537e+01,7.870666562155018697e-01
8.449599551180821067e+00,7.365289088477975099e+01,7.396268740548472831e-01
5.395371733194580521e+00,7.416653795738122312e+01,7.551113963141624641e-01
3.627930387381641975e+00,7.417651494233247433e+01,7.682950280541583910e-01
3.117520887264813578e-01,7.290714977334303626e+01,7.988569931346171105e-01
6.645337516314604898e+00,6.935282446090442932e+01,7.709961096619154519e-01
2.522729248544430369e+00,7.195697516422090700e+01,8.047282492752250160e-01
1.180202254365210734e+01,7.291910850828770663e+01,7.353831743380647712e-01
1.296360818981355578e+01,7.392133440549139323e+01,7.432411096487330227e-01
1.320387938282208573e+01,7.211395709746332727e+01,7.546021574101358098e-01
1.023363258435550271e+01,7.144272315423310715e+01,8.014456811044377016e-01
4.904226308181593552e+00,7.364377306140809765e+01,7.457642916281563839e-01
2.453932171455520450e+00,7.388818670483601636e+01,7.783813145379920861e-01
1.277721192526390048e+01,7.446703370913328968e+01,7.472549277474456186e-01
1.232086682633062225e+01,7.477957378743566608e+01,7.501307098871423662e-01
3.783075074061783560e+00,7.035272170297697869e+01,7.402865510901781576e-01
1.233315282671726720e+01,7.223796258756749467e+01,7.928521122149235767e-01
3.683588905208916131e+00,7.278129395675759383e+01,8.018465308662872104e-01
1.117864176475478999e+01,7.182271835797129711e+01,7.366912045296892808e-01
9.120420998871031415e+00,7.113569961694278732e+01,8.018898263543366989e-01
9.584368019972256292e+00,6.983561942207904849e+01,7.765640924963331804e-01
8.759889204614557556e+00,7.008878984851851612e+01,7.903503790131524154e-01
2.302587118418088163e+00,6.936053674737433994e+01,7.889253516387192411e-01
8.620990158054585351e+00,7.010477666350583092e+01,7.907871380415139040e-01
1.316952241943952551e+01,7.249177411893553824e+01,7.489236314887919299e-01
4.248240748453042670e-01,7.002510099838454494e+01,7.436925383438319770e-01
3.651947611789579273e+00,7.057718812358004357e+01,8.037731442053304143e-01
6.426170763519377438e+00,7.213089119068328614e+01,8.055666653782949105e-01
5.828959589291323518e+00,6.945586222255153075e+01,7.804975190487715153e-01
1.050914332805988494e+01,7.217964852640906770e+01,7.346024835753752757e-01
9.654570483949582282e+00,7.021187476668272609e+01,7.879818687049242598e-01
8.086431428834670143e+00,6.962298297328808871e+01,7.610159359915229516e-01
9.480037133576999508e+00,7.476423185143077887e+01,7.802292938946665535e-01
3.754522214077882780e-01,7.381291291354827422e+01,7.801052682721310028e-01
3.347740236216792287e+00,7.341741905793637102e+01,7.949169465211407548e-01
5.433252196643188370e+00,6.968033915492398478e+01,7.882762013924162758e-01
1.082620335483545126e+01,7.199491159485931746e+01,7.357767936253657437e-01
1.760536573539512040e-01,6.961250706579511416e+01,7.897496566303148224e-01
4.495957203569174609e+00,7.402161845939724572e+01,7.839918900365971943e-01
1.081569985564744840e+01,7.141921314591191106e+01,7.972257169040133373e-01
5.554140744785859951e+00,6.938507313422756795e+01,7.776681723552731906e-01
1.984527801222105703e+00,7.360191849384783325e+01,7.880658571282237457e-01
2.632427169000868192e-02,7.138104360276938110e+01,7.372445460824897934e-01
1.734746065220859723e+00,7.330230796567184370e+01,7.930552552856848791e-01
9.570323873262294612e+00,7.107863243393715891e+01,7.999734236159015133e-01
9.123040777100763776e+00,6.995721800745982932e+01,7.552765405104748808e-01
8.763024352506828762e+00,6.984176850764048083e+01,7.819921977643096156e-01
1.014395447562620056e+01,7.341913779539916618e+01,7.372882752252262195e-01
1.027496851515935461e+01,7.495625925800865730e+01,7.704037614754599694e-01
3.482937690753967086e+00,7.292084081865553458e+01,7.995813938370928131e-01
7.147329109918506340e+00,7.422959954370386981e+01,7.535612412927237269e-01
7.882522958460701723e+00,6.958217270149390288e+01,7.760850860981820531e-01
7.346218384637699828e+00,7.126841385234860127e+01,8.032071886331775268e-01
4.498829259385487056e+00,7.352101432696301231e+01,7.932161972696789576e-01
1.240011587022215878e+01,7.494906876955265318e+01,7.584945795128978929e-01
2.401060454802399491e-01,6.938243175553640185e+01,7.587345375266578706e-01
2.415766525108295149e+00,7.134373828259569450e+01,8.049318715338094066e-01
8.873430987556474747e+00,7.032719151735398100e+01,7.922624278623655592e-01
6.574852474263534141e+00,7.371935817947725411e+01,7.455958506969549981e-01
1.103045669913884197e+00,7.152116017219384503e+01,7.371652368447519921e-01
5.722473074551325922e+00,7.356627494148730761e+01,7.947343331515079878e-01
5.271933506139044212e+00,7.093464885789018126e+01,8.023271592188685464e-01
9.360378055533268293e-01,7.216636531531725041e+01,7.386496369061157363e-01
5.704063977347077596e+00,7.278252023456531106e+01,7.381204248860463446e-01
7.009898800727912160e+00,7.048979263755481384e+01,7.977790036009049235e-01
3.795726844191161131e+00,7.055190122442223810e+01,8.010606204157504351e-01
9.592212438583374023e+00,7.013522624969482422e+01,7.537815570831298828e-01
1.278650280608035672e+01,7.314735417482920354e+01,7.879060706771741085e-01
8.232733237455331476e+00,7.462893323257181066e+01,7.664522108279443469e-01
4.398333471461245203e+00,6.958434692472812344e+01,7.537558011237284195e-01
1.198797171552915941e+01,7.100450108231680701e+01,7.529699856701939087e-01
1.119413692547012573e+01,7.385160501548983802e+01,7.961104139008314817e-01
8.254478221098262125e+00,7.040242360034193325e+01,7.944252314704044471e-01
5.303632979891290233e+00,7.295946736615647410e+01,8.004273537431705332e-01
1.112760887681081101e+01,7.344091567491953754e+01,7.377029776906118830e-01
5.395187863249443438e+00,7.197903148748162039e+01,7.358976431689115971e-01
1.238388443983376064e+01,7.306617822853044686e+01,7.930788957194310207e-01
8.249783515930175781e+00,7.034757614135742188e+01,7.926792144775390847e-01
1.149674371295425601e+00,6.969409938648597347e+01,7.909755527949812182e-01
1.293382933257153766e+01,7.411410912412509333e+01,7.474815433690477073e-01
1.266825703911590040e+01,7.226158792985742707e+01,7.447536098335109100e-01
2.842960507002059600e+00,7.384241674728090743e+01,7.609292741000286409e-01
1.315815879035208091e+01,7.208225133229809956e+01,7.607035568598148334e-01
3.873567919111911007e+00,7.388605946427306037e+01,7.603399216057156185e-01
1.274861047485251220e+01,7.163137309126520336e+01,7.753768619381962157e-01
1.335320657613125128e+01,7.373803663536573083e+01,7.535840162022731104e-01
2.192328576221056036e+00,6.986138844415970084e+01,7.475071949266931526e-01
6.795997965725705470e+00,7.245933270404350424e+01,8.035136329265402111e-01
9.991729107765241480e-01,6.942434404786251889e+01,7.569501911757670065e-01
1.047105301670744559e+01,7.448546123054467216e+01,7.887221634444090412e-01
1.303778352109617700e+01,7.391969950970555203e+01,7.813666599826550874e-01
1.289336062167744856e+01,7.163822250863202612e+01,7.636154978971430030e-01
1.585840436853481528e+00,7.100252100076461659e+01,8.022807250966731418e-01
7.052855503330501818e-01,7.236162763436722400e+01,7.397986349730321098e-01
1.072070534894031013e+01,7.135275463166904331e+01,7.964998517577084325e-01
1.127329394694822540e+01,7.237384185405889525e+01,7.993415275118197494e-01
7.908724716282476308e+00,7.070794438024985595e+01,7.415755638106864556e-01
1.333592116061821597e+00,7.290892706881098206e+01,7.437911804851777831e-01
1.219791612367928657e+01,7.308969496544449385e+01,7.389977936176836959e-01
7.480257945405030640e+00,7.079248258658333270e+01,7.405052793912012543e-01
4.681315202562074340e+00,7.211667195882954218e+01,8.040611944737541261e-01
5.499498162906259147e+00,7.347351465384875269e+01,7.946966689286119045e-01
2.394161432933153755e+00,6.920246280817592321e+01,7.712057028889112154e-01
5.042926073074340820e+00,7.353886127471923828e+01,7.469189405441284402e-01
8.114067619348375615e+00,6.981114083600841980e+01,7.811953364069978978e-01
5.410483449800218558e+00,7.307621128816283829e+01,7.988038410980567994e-01
2.239451105119131036e+00,7.081307711080812339e+01,8.012925839138067552e-01
3.675231817311205962e+00,7.030332508021362514e+01,7.429880658378652525e-01
1.732147860868229472e+00,7.079065376164221846e+01,8.017837640434640756e-01
5.061808128116245697e+00,7.315780033755480360e+01,7.423593005663995381e-01
8.371086555102582594e+00,7.278557554134118845e+01,8.026359413496405582e-01
1.894716365801148106e+00,7.342914105954946535e+01,7.514565707965057406e-01
3.180608100660262227e+00,6.942013377036398936e+01,7.777011898187341510e-01
1.116520759616397918e+01,7.102044334205608322e+01,7.896230482370347747e-01
2.812206392973371827e+00,7.332115099989587748e+01,7.492345850186403755e-01
9.883682740135474987e+00,7.079807670504575867e+01,7.941811193243657474e-01
4.711451509606821020e-01,7.217199998112153025e+01,8.006137194390623435e-01
1.255601818710267104e+01,7.301839500313948861e+01,7.902300151585435195e-01
5.036672716374331671e+00,7.410864852254010771e+01,7.619809980955376538e-01
1.179856166171306597e+01,7.203761302525832377e+01,7.403954229041598278e-01
3.640547065174407071e-01,7.377791827238559108e+01,7.635658583600284377e-01
1.269705653892418962e+00,7.255449109530871965e+01,7.993992075569839040e-01
2.253924472028391524e+00,7.345121119109546726e+01,7.526741126221134781e-01
4.612123258235889978e+00,7.282024377991587016e+01,7.405588319107565543e-01
1.033422828289275586e+01,7.027915498244603043e+01,7.573729324027420606e-01
8.067915511136764195e+00,7.426091734193822447e+01,7.542302474710080862e-01
1.091333802313967816e+00,7.317562150482312688e+01,7.918509364316467236e-01
1.307598719280946398e+01,7.217733597484155439e+01,7.676430495966797274e-01
1.168743177537225009e+01,7.337304270605412171e+01,7.960732477713337030e-01
1.370410390699513536e+00,7.204333164445316129e+01,7.388301828711872909e-01
3.474278561647390351e+00,7.241891828224609640e+01,8.021694455599244211e-01
2.340879894957161422e+00,6.971287368365565840e+01,7.516051508193044572e-01
7.486838574404971247e+00,7.088200939667427747e+01,7.404798784551094304e-01
8.569132918784914565e+00,7.122536936292587484e+01,8.003853458353806793e-01
6.093326327980188140e+00,7.278923046399927443e+01,8.006545603682504453e-01
6.711756800525357392e+00,7.130952331792030918e+01,8.020593811553295982e-01
3.931614106028072264e+00,7.280588229726333793e+01,7.421478702925397020e-01
5.567606284366684477e+00,7.119747753288493186e+01,7.381455119285842414e-01
2.744086528298076644e+00,7.256375197484098294e+01,7.997817034254370849e-01
4.599851354896238753e+00,7.241681600911178407e+01,8.014127189702020537e-01
8.764636407652620420e+00,7.321079486451040452e+01,8.000687082563191499e-01
1.205610485404292120e+01,7.110998227295016250e+01,7.547427177408830845e-01
1.296725286695119372e+01,7.423110988253934295e+01,7.518133301106104671e-01
2.859556840953757728e+00,7.262297914161460710e+01,7.994660957658000777e-01
2.874832683451992388e+00,7.369784246543417794e+01,7.839428505533153624e-01
1.286407801238841486e+01,7.208634252249038354e+01,7.779685831741542934e-01
1.236072272526677551e+01,7.410579712679290765e+01,7.864821203296574748e-01
1.145899948466770679e+00,7.124770581279258863e+01,7.388881188122642385e-01
5.159595347098374418e+00,7.413972120212889649e+01,7.702453877257529058e-01
1.086598363463465589e+01,7.447892813974911519e+01,7.864942375810948239e-01
1.164890931983598499e+01,7.415604725989507529e+01,7.903353167137363577e-01
6.568699448804665053e+00,7.373681966744912586e+01,7.913698255697608763e-01
1.248423586699533061e+01,7.473126296273052560e+01,7.734814116608145218e-01
3.006805628300650568e+00,7.312604509685141352e+01,7.937856948216488462e-01
6.839872139096403458e+00,7.132069982124014018e+01,7.383450145682189936e-01
7.602699984786402077e+00,6.969834708148256652e+01,7.657342589943954003e-01
5.971989517178019291e+00,7.315084510876241097e+01,7.425567919704351150e-01
1.014182546248936667e+01,7.030709074570643224e+01,7.565480801795732013e-01
1.218072075136794119e+01,7.192887546208416438e+01,7.886001902713515310e-01
1.034689127921694407e+01,7.152995324947542599e+01,7.985436216415331412e-01
7.711754738924025965e+00,6.999562131570939982e+01,7.538378167609833813e-01
6.142064825701626596e+00,7.399179156053767770e+01,7.843103451390940339e-01
3.634670552779051267e+00,6.960957779148037616e+01,7.557162958385532647e-01
1.265402206975894295e+01,7.205594310476520548e+01,7.497178594715742106e-01
8.006061446309649554e+00,7.410943617896710123e+01,7.523649296573449163e-01
1.441231278000510985e+00,7.272679372998240410e+01,7.958833626771908420e-01
9.102897994145823901e+00,7.018961207428125704e+01,7.542082177598431469e-01
3.748468318305712810e+00,7.190309438119980712e+01,7.387610692420554237e-01
8.512199386485296060e+00,6.981597766466057919e+01,7.696706529094705651e-01
4.637172477853523489e+00,7.231973668439287906e+01,7.391226505570114291e-01
1.305204833940745601e+01,7.229036718353550839e+01,7.739331121138792735e-01
5.442731711387408744e+00,7.178824898631732765e+01,7.375661311955791222e-01
1.290899908333411616e+01,7.354013655878028999e+01,7.471119538622540412e-01
8.527789952303880483e+00,7.394744524080309134e+01,7.477998054413400597e-01
7.264826428434790984e+00,7.020842226118465135e+01,7.489741893909886983e-01
1.019223124111755929e+01,7.347060727251793821e+01,7.976616596931087599e-01
1.313961824377962273e+01,7.249709811584446584e+01,7.717909788913295266e-01
9.355305238924747968e+00,7.004727130307549032e+01,7.608128211828539822e-01
9.528813654987322579e+00,7.408169633097007534e+01,7.915466128440058480e-01
9.654500677809435771e+00,7.349435745202009684e+01,7.979695295890922857e-01
8.521853360749409134e+00,7.243844795724596963e+01,7.372535578027090697e-01
3.101604718233019753e+00,7.365394174271762040e+01,7.579403659396145576e-01
1.170022110860809406e+01,7.228731009409344210e+01,7.401550034677697454e-01
1.262660060770107862e+01,7.155763988741912840e+01,7.660238333717681591e-01
1.146738052280561959e+01,7.105503421867187797e+01,7.852308559943064203e-01
5.222754781378426081e+00,6.990479166322545268e+01,7.520759642372203402e-01
7.692067360955446853e-01,7.309584313729416749e+01,7.912186461298431617e-01
2.980791344598014980e+00,6.978504235382636978e+01,7.520473320329441602e-01
4.427362948340118898e+00,6.955099661432500113e+01,7.613369018598319382e-01
1.248261819220273933e-01,7.363228600863195084e+01,7.782984577747980026e-01
2.773123075339383181e+00,6.934915838754213269e+01,7.654037571903582471e-01
1.268165861510445325e+01,7.231435946264925008e+01,7.479922571235705364e-01
8.070622041006965119e+00,6.983659671167404781e+01,7.627355545285852134e-01
3.420274617125399708e+00,7.255352119623221085e+01,7.987083260772414040e-01
3.507532016055063373e+00,7.374631821790160302e+01,7.615179659042489169e-01
1.045275617971190485e+01,7.315211069319887827e+01,7.389869083422819784e-01
1.053786587847897138e+01,7.329648705468980552e+01,7.979253581397474093e-01
7.218479846407278799e+00,7.010346457280670052e+01,7.880526959573670442e-01
7.888446061329878134e+00,7.180511625002505127e+01,8.019302256160316666e-01
8.348931421907250794e+00,7.444683370401961042e+01,7.757002948348632465e-01
9.183231083096112357e+00,7.041856739982040381e+01,7.506832536405987355e-01
4.334296699702111511e+00,7.000247708519535195e+01,7.910033387520374326e-01
4.300218081101101930e+00,7.375881804398301256e+01,7.841381202064938716e-01
1.154073774931337582e+01,7.183488978650326828e+01,7.422817796641637544e-01
9.909351247012313735e+00,7.205009552554102470e+01,7.378214696805378559e-01
8.960181321622467721e+00,7.321131851869114371e+01,7.404679398084873521e-01
7.454779974324615921e+00,6.988546227487815088e+01,7.579445696336907234e-01
8.369184425141369843e+00,7.004328418776540843e+01,7.831550211150972718e-01
6.661033062852993680e+00,7.160514613748989632e+01,8.019400074344984475e-01
9.509338050229924733e+00,7.295291395398898260e+01,8.000955094406085877e-01
5.846271645241782888e-01,7.121279116155172062e+01,7.403773845227336059e-01
8.676063270471143341e+00,7.341467901001075802e+01,7.422852346614305930e-01
9.807594626483810529e+00,7.340441196573118532e+01,7.977013141523845441e-01
