7.574040019063659201e+01
7.520519423101046641e+01
6.805368106421198604e+01
7.492836281127262055e+01
6.835518432348590068e+01
7.474533557891845703e+01
6.851597365150283281e+01
6.855375708550474201e+01
6.859987815626661245e+01
7.456574916839599609e+01
7.454600325949027706e+01
7.445806369767386457e+01
6.887163214854730597e+01
7.436353204134198336e+01
7.431718275769084414e+01
7.430560355982656517e+01
7.430306453693100366e+01
6.895585648392754763e+01
7.425682565651624145e+01
6.900088202104865331e+01
7.423802949222606173e+01
6.902659416198730469e+01
6.903251412142381582e+01
6.903578212261002989e+01
6.904759402894700315e+01
6.906812572676679451e+01
6.912088008712782994e+01
7.409449397578299568e+01
6.915472492697043094e+01
7.407830061649185893e+01
7.407349892209388997e+01
7.406719272575486457e+01
7.405854701995849609e+01
7.405740928672589973e+01
6.919187034845472795e+01
7.404724674696620923e+01
7.404470774183744197e+01
6.920826400496912356e+01
6.922387930068158823e+01
6.923185451864821971e+01
7.401190048640842178e+01
6.925416604726879655e+01
7.398992110320271820e+01
7.398851949165040764e+01
6.926643331421885819e+01
6.926821197525190144e+01
6.927235053437257761e+01
7.396063041414868167e+01
6.929601593819077721e+01
6.930030474817533559e+01
7.393870183795010576e+01
7.393110037796935785e+01
6.931850664509215676e+01
6.931912899017333984e+01
7.392560336167957757e+01
7.392488206497495185e+01
6.932282236423903043e+01
6.932335102798020898e+01
6.932493607372036593e+01
6.932799565011562493e+01
6.932913529146898668e+01
6.933281421661376953e+01
7.390531792173763392e+01
6.934897885696710773e+01
6.935197582029550745e+01
7.389243493577571087e+01
7.388958665955256322e+01
7.388285432727435875e+01
7.387922429747678166e+01
7.387813075967612519e+01
7.387388429742223650e+01
7.387068926696190374e+01
6.937700389849766225e+01
6.937763495619782361e+01
6.938610926969494130e+01
7.385343364341714789e+01
6.939501852689124917e+01
6.940672908532363294e+01
7.383851707626052985e+01
7.383665416548888061e+01
7.383565743989339580e+01
6.941254138946533203e+01
7.382032450890878295e+01
7.381879206901078305e+01
7.381417434662313326e+01
6.943344926431456088e+01
6.943489234651048037e+01
6.943624808049244734e+01
6.943898767647891646e+01
6.945372751510092257e+01
7.378910864908792178e+01
7.378390487764660577e+01
6.947723062847944675e+01
6.947761600499617884e+01
