1.447156667709350586e+01,7.049810409545897993e-01
1.674195211978871001e+01,7.271538867154161423e-01
1.316695761909074136e+01,8.121243320983824177e-01
8.510716559397385694e+00,7.227216066539103867e-01
7.743556731207962507e+00,8.145041564474990725e-01
7.292069196701049805e+00,8.143181800842285156e-01
1.603814125061035156e+01,7.618687152862548828e-01
1.389627456665039062e+00,7.290738582611083762e-01
8.674393934854444765e+00,7.263296350631875953e-01
2.393201589584350586e+00,8.116574287414550781e-01
1.232252579817838622e+01,8.082552024715192740e-01
2.418768405914306641e+00,8.098873138427734597e-01
1.451807856559753418e+01,7.187332868576049583e-01
9.366420507431030273e+00,7.283490657806396262e-01
1.623904610670366822e+01,7.245439167687081072e-01
3.279147638357650330e+00,8.095705805996409321e-01
2.232766002163921293e+00,8.089538040205983549e-01
1.527568221092224121e+01,7.187096357345581499e-01
9.573541083599877766e+00,7.288503943509676564e-01
8.433699538751277203e+00,8.094295928940491436e-01
1.315450423584298711e+01,8.033623669618354945e-01
3.766492792101594489e+00,7.330208122026735662e-01
9.318322962756811378e+00,8.091583561926583013e-01
2.123025532630450574e+00,7.337274643868449964e-01
8.536979953307220370e+00,7.311397913084054512e-01
6.025865765851446731e+00,8.077654335988944112e-01
4.319350719451904297e+00,8.069401264190674272e-01
1.218462956229281247e+01,8.049460984050883505e-01
1.496179461479187012e+01,7.840046644210816318e-01
1.483373773663083028e+01,7.857431639752221475e-01
2.210619540632040303e-01,8.053096460003856816e-01
1.559374451637268066e+01,7.209359169006347434e-01
3.607431650161743164e+00,8.065073966979980913e-01
2.737314701080322266e+00,7.353247404098510742e-01
1.188059489125002344e+01,7.292176248034590857e-01
3.716436659152466682e+00,7.353525758002157353e-01
1.129248252756101856e+01,7.304427012351386583e-01
1.466246258862410334e+00,8.047810821366239153e-01
1.470051654210498882e+01,7.228729092929125910e-01
3.863829924914095049e+00,8.060888864966466727e-01
6.014593664892013081e+00,7.340649833904038246e-01
2.558030030977789693e+00,7.357670017871331680e-01
8.347463607788085938e+00,7.323506116867065652e-01
1.443793926474872258e+01,7.240713818143182934e-01
1.112479925155639648e+01,8.057451248168945312e-01
2.657852172851562500e+00,7.360674381256103738e-01
1.541068553924560547e+01,7.737851858139037642e-01
1.106971782923401904e+01,7.315618205676523989e-01
9.808080196380615234e+00,8.059203624725341797e-01
3.719771838437997857e+00,7.362543526200373556e-01
1.066686420128297996e+01,7.320915230918673133e-01
1.356168438615690031e+00,7.366348482098127315e-01
4.023489770535815246e+00,8.044923367506575662e-01
6.085728329184261653e+00,8.055420271957796086e-01
1.565366864204406738e+01,7.239908933639526145e-01
9.111022175166691994e+00,7.336152490468350607e-01
1.399843692779541016e+01,7.267109394073486550e-01
2.686647778597928138e-01,7.374880016884962641e-01
9.310999934738738659e+00,8.050316156396519762e-01
1.375394991537140044e+01,7.269440419622633653e-01
8.736514390384332529e+00,8.049908007685691036e-01
7.880669082394001990e+00,7.347983109699283144e-01
1.058267144273021598e+00,8.025712280985677349e-01
1.518636941909790039e+01,7.762799501419067605e-01
1.384679079055786133e+01,7.275561094284057617e-01
1.230361700057983398e+01,8.023957967758179599e-01
1.157664123883802611e-02,8.024376159584278856e-01
1.482811345429985384e+00,7.380551850138646897e-01
4.338158932620485686e+00,7.366972968722642623e-01
4.130426863061563481e+00,8.038725722157951115e-01
1.262486820978381097e+01,8.004977138233444478e-01
8.175776951580871810e+00,8.044338263437637027e-01
8.696563243865966797e+00,7.351190805435180442e-01
3.929223980682124306e+00,7.376732345511759492e-01
4.122830770292084779e+00,8.030215316968126738e-01
1.346487941286958367e+01,7.289731117678335259e-01
1.453347914050200984e+01,7.870009519283349686e-01
3.622577582748393255e+00,8.033832042535793416e-01
3.884752749006032957e+00,8.028943397557648520e-01
3.029702075956386409e+00,8.029568071524948447e-01
6.494789123535156250e+00,7.364197731018066184e-01
1.381093805921471329e+01,7.940047451830968273e-01
8.254374465624971791e+00,8.038356718020290836e-01
1.322782516479492188e+01,7.977223634719848855e-01
8.771839268497787501e+00,8.037076019837608998e-01
1.458897190789455856e+01,7.266161175422600760e-01
6.923542224652598165e+00,7.367681945762171170e-01
2.732080221176147461e+00,7.390078306198120117e-01
8.010203122474422344e+00,8.036639814770049073e-01
6.650040749841742205e+00,8.029439693971927028e-01
2.472213506698608398e+00,8.013992786407471147e-01
3.734067678451538086e+00,8.018691062927245650e-01
5.182153729724668700e+00,7.378473950803789982e-01
4.917454921052761829e-01,7.397357238860321482e-01
3.043003802239559796e+00,7.402932182720318721e-01
1.021067048127313193e+01,8.028295797743594253e-01
9.582807075110759243e+00,8.029464672947737025e-01
7.240693722728392068e+00,8.024776689200836532e-01
1.199956107231519198e+01,7.327295559175438511e-01
3.992363967903314492e+00,7.392491336272318803e-01
1.541458368301391602e+01,7.685017585754394531e-01
1.813832970367283970e+00,7.398622954395799312e-01
5.011322498321533203e+00,7.386490821838378462e-01
2.550672387303479560e+00,8.009421521414779033e-01
6.806469144250070435e+00,8.015788015177627290e-01
1.376465870518891688e+00,7.411063120607057630e-01
2.787135839462280273e+00,8.004191875457764560e-01
3.018316817199611091e+00,7.403880476568835967e-01
1.561184535368158066e+01,7.301868767097430268e-01
2.086144600278334149e+00,8.004359636692092161e-01
3.821269774379649320e+00,8.009419517601532590e-01
1.567959306268624786e+01,7.311350090088740705e-01
7.656828659304705909e+00,8.016494491709159620e-01
9.669214124595031379e+00,7.366220418113165191e-01
1.526252209705325491e+01,7.278824776970781452e-01
5.522481639797756969e+00,7.391389180469684073e-01
3.726148691597283680e+00,8.000390768864042990e-01
1.398068808848885247e+01,7.303041805130474629e-01
2.885540723800659180e+00,7.412497997283935547e-01
8.564882709089988166e-02,7.421024379219961498e-01
1.476321896436127901e+01,7.803296765275413716e-01
6.630292638561269492e+00,7.389772699110558341e-01
1.320712924003601074e+01,7.325451374053955078e-01
9.422123655111985130e+00,8.012986657841514315e-01
1.581780487412104463e+01,7.442379153507696632e-01
1.338616274177000776e+01,7.941793549010722764e-01
8.498038474222465055e+00,8.012513234831306619e-01
5.203863382339477539e+00,7.998683691024780495e-01
1.207896171404576435e+01,7.991332163450193260e-01
6.873063559427389890e+00,7.390541691741279173e-01
4.769801889221078284e+00,7.402389558820292592e-01
1.380560382718597090e+01,7.909611583035129900e-01
1.390931955487532612e+01,7.900180465795816342e-01
2.255013596564494183e+00,7.423905000461633596e-01
2.195612965918865012e+00,7.422234525773208080e-01
4.989247748727562382e+00,8.000365135565672414e-01
1.278645079028379250e+01,7.966251642207616834e-01
8.276066780090332031e+00,8.008386135101318581e-01
1.574271490845251620e+01,7.457496300747931128e-01
2.505016504659010490e+00,7.986159785225611651e-01
1.226196069138067557e+01,7.979088772352274095e-01
